Source	Target	MI	InteractionType	RowNumber
ENSG00000100099	ENSG00000100109	0.340274718905761	Intra-Cytoband	1104
ENSG00000070366	ENSG00000132383	0.340199374058189	Intra-Cytoband	1105
ENSG00000170037	ENSG00000215041	0.340161701634404	Intra-Cytoband	1106
ENSG00000170954	ENSG00000197937	0.340157354816275	Intra-Cytoband	1107
ENSG00000102409	ENSG00000180964	0.340067520574939	Intra-Cytoband	1108
ENSG00000218891	ENSG00000261221	0.340066071635563	Intra-Cytoband	1109
ENSG00000114902	ENSG00000198218	0.340008114060508	Inter-Cytoband	1110
ENSG00000170037	ENSG00000171861	0.339948707546076	Inter-Cytoband	1111
ENSG00000141252	ENSG00000167721	0.339941462849194	Intra-Cytoband	1112
ENSG00000072849	ENSG00000129197	0.33991538194042	Intra-Cytoband	1113
ENSG00000120925	ENSG00000131931	0.339806711487191	Intra-Cytoband	1114
ENSG00000108561	ENSG00000129255	0.339767590124029	Inter-Cytoband	1115
ENSG00000085788	ENSG00000169490	0.339700938912716	Inter-Cytoband	1116
ENSG00000137812	ENSG00000156970	0.33964732815579	Intra-Cytoband	1117
ENSG00000104613	ENSG00000173273	0.339582125883853	Inter-Cytoband	1118
ENSG00000083168	ENSG00000168172	0.33953141300568	Intra-Cytoband	1119
ENSG00000184227	ENSG00000187105	0.339524168308798	Intra-Cytoband	1120
ENSG00000074356	ENSG00000132388	0.339485046945636	Intra-Cytoband	1121
ENSG00000129197	ENSG00000167699	0.339444476643097	Inter-Cytoband	1122
ENSG00000142507	ENSG00000198920	0.339429987249333	Inter-Cytoband	1123
ENSG00000101624	ENSG00000128789	0.33939955952243	Intra-Cytoband	1124
ENSG00000141456	ENSG00000159842	0.339316969977976	Inter-Cytoband	1125
ENSG00000170043	ENSG00000215041	0.3393155210386	Intra-Cytoband	1126
ENSG00000092978	ENSG00000162814	0.339277848614814	Intra-Cytoband	1127
ENSG00000129245	ENSG00000170037	0.339269154978556	Intra-Cytoband	1128
ENSG00000186918	ENSG00000198791	0.339248869827286	Inter-Cytoband	1129
ENSG00000163751	ENSG00000169224	0.339101078010896	Trans	1130
ENSG00000108829	ENSG00000121073	0.339057609829605	Intra-Cytoband	1131
ENSG00000101152	ENSG00000101216	0.339037324678335	Intra-Cytoband	1132
ENSG00000104671	ENSG00000147421	0.338985162860786	Inter-Cytoband	1133
ENSG00000091640	ENSG00000171861	0.338964877709517	Inter-Cytoband	1134
ENSG00000146233	ENSG00000153291	0.338946041497624	Intra-Cytoband	1135
ENSG00000163412	ENSG00000170837	0.338927205285731	Intra-Cytoband	1136
ENSG00000007168	ENSG00000141456	0.338888083922569	Inter-Cytoband	1137
ENSG00000108509	ENSG00000141503	0.33886345195317	Intra-Cytoband	1138
ENSG00000141380	ENSG00000141452	0.338827228468761	Intra-Cytoband	1139
ENSG00000172466	ENSG00000186814	0.338776515590588	Intra-Cytoband	1140
ENSG00000074356	ENSG00000141252	0.338738843166802	Inter-Cytoband	1141
ENSG00000144713	ENSG00000174748	0.338630172713574	Inter-Cytoband	1142
ENSG00000040633	ENSG00000171861	0.338625825895445	Inter-Cytoband	1143
ENSG00000007168	ENSG00000129197	0.3385794598354	Inter-Cytoband	1144
ENSG00000108561	ENSG00000133028	0.338502666048453	Inter-Cytoband	1145
ENSG00000006744	ENSG00000141030	0.338391097716472	Inter-Cytoband	1146
ENSG00000091164	ENSG00000141380	0.338318650747653	Inter-Cytoband	1147
ENSG00000072849	ENSG00000141499	0.338314303929524	Inter-Cytoband	1148
ENSG00000006744	ENSG00000108528	0.338312854990147	Inter-Cytoband	1149
ENSG00000141499	ENSG00000142507	0.338223020748812	Inter-Cytoband	1150
ENSG00000147789	ENSG00000183309	0.338154920598122	Intra-Cytoband	1151
ENSG00000127870	ENSG00000139496	0.338138982264982	Intra-Cytoband	1152
ENSG00000060069	ENSG00000226742	0.338008577721108	Intra-Cytoband	1153
ENSG00000104643	ENSG00000168495	0.337992639387968	Inter-Cytoband	1154
ENSG00000147457	ENSG00000241852	0.337953518024806	Intra-Cytoband	1155
ENSG00000105374	ENSG00000180644	0.337921641358526	Trans	1156
ENSG00000004975	ENSG00000161956	0.337895560449751	Intra-Cytoband	1157
ENSG00000134326	ENSG00000157601	0.337860785904718	Trans	1158
ENSG00000122033	ENSG00000132963	0.337678219543294	Inter-Cytoband	1159
ENSG00000170291	ENSG00000174231	0.337630404543874	Inter-Cytoband	1160
ENSG00000099810	ENSG00000198642	0.337620261968239	Intra-Cytoband	1161
ENSG00000163349	ENSG00000197323	0.337618813028863	Intra-Cytoband	1162
ENSG00000007168	ENSG00000141252	0.337608670453228	Intra-Cytoband	1163
ENSG00000145041	ENSG00000198218	0.337410165758665	Inter-Cytoband	1164
ENSG00000104365	ENSG00000168575	0.337404370001159	Intra-Cytoband	1165
ENSG00000170619	ENSG00000180900	0.337363799698621	Intra-Cytoband	1166
ENSG00000070413	ENSG00000128185	0.337289903790425	Intra-Cytoband	1167
ENSG00000150768	ENSG00000168092	0.337243537730381	Inter-Cytoband	1168
ENSG00000170291	ENSG00000215041	0.337065318187087	Intra-Cytoband	1169
ENSG00000115163	ENSG00000123485	0.3370522777327	Inter-Cytoband	1170
ENSG00000132604	ENSG00000141076	0.337014605308914	Intra-Cytoband	1171
ENSG00000135976	ENSG00000174501	0.336969688188246	Inter-Cytoband	1172
ENSG00000108528	ENSG00000141252	0.33696823924887	Inter-Cytoband	1173
ENSG00000141030	ENSG00000174231	0.336933464703837	Inter-Cytoband	1174
ENSG00000155975	ENSG00000158863	0.336895792280051	Inter-Cytoband	1175
ENSG00000108953	ENSG00000132382	0.336846528341254	Inter-Cytoband	1176
ENSG00000074201	ENSG00000159063	0.336690042888606	Intra-Cytoband	1177
ENSG00000108443	ENSG00000141378	0.33666830879796	Intra-Cytoband	1178
ENSG00000108963	ENSG00000174238	0.336663961979831	Intra-Cytoband	1179
ENSG00000132383	ENSG00000186532	0.336432131679611	Intra-Cytoband	1180
ENSG00000124164	ENSG00000124209	0.336382867740814	Intra-Cytoband	1181
ENSG00000141127	ENSG00000177731	0.336327808044511	Intra-Cytoband	1182
ENSG00000273559	ENSG00000277791	0.336326359105135	Intra-Cytoband	1183
ENSG00000108591	ENSG00000177427	0.336307522893242	Intra-Cytoband	1184
ENSG00000108528	ENSG00000132507	0.336298829256984	Inter-Cytoband	1185
ENSG00000070366	ENSG00000167721	0.3362365248638	Intra-Cytoband	1186
ENSG00000141499	ENSG00000161956	0.336197403500638	Intra-Cytoband	1187
ENSG00000170037	ENSG00000185722	0.336197403500638	Inter-Cytoband	1188
ENSG00000147419	ENSG00000241852	0.336043815926742	Inter-Cytoband	1189
ENSG00000147533	ENSG00000147536	0.336014837139214	Intra-Cytoband	1190
ENSG00000183647	ENSG00000213762	0.33595253274603	Intra-Cytoband	1191
ENSG00000108599	ENSG00000166484	0.335945288049148	Intra-Cytoband	1192
ENSG00000141499	ENSG00000174231	0.335861249565318	Inter-Cytoband	1193
ENSG00000133028	ENSG00000177370	0.335806189869016	Inter-Cytoband	1194
ENSG00000110171	ENSG00000132254	0.335749681233337	Intra-Cytoband	1195
ENSG00000170322	ENSG00000196323	0.335746783354584	Intra-Cytoband	1196
ENSG00000110046	ENSG00000133895	0.335654051234496	Intra-Cytoband	1197
ENSG00000078142	ENSG00000152242	0.335643908658862	Inter-Cytoband	1198
ENSG00000074755	ENSG00000141456	0.335548278660021	Intra-Cytoband	1199
ENSG00000132382	ENSG00000177370	0.335533789266257	Inter-Cytoband	1200
ENSG00000100239	ENSG00000100425	0.335523646690622	Intra-Cytoband	1201
ENSG00000108561	ENSG00000132507	0.335429465631158	Inter-Cytoband	1202
ENSG00000172977	ENSG00000173039	0.335423669873653	Intra-Cytoband	1203
ENSG00000129245	ENSG00000141456	0.335274429117886	Inter-Cytoband	1204
ENSG00000104714	ENSG00000147316	0.335203431088443	Inter-Cytoband	1205
ENSG00000134905	ENSG00000139842	0.335201982149067	Intra-Cytoband	1206
ENSG00000078674	ENSG00000147316	0.335144024574012	Inter-Cytoband	1207
ENSG00000129255	ENSG00000167721	0.335049843514547	Inter-Cytoband	1208
ENSG00000121274	ENSG00000155393	0.334994783818245	Intra-Cytoband	1209
ENSG00000108557	ENSG00000141030	0.334986090181987	Intra-Cytoband	1210
ENSG00000178935	ENSG00000269343	0.334978845485105	Intra-Cytoband	1211
ENSG00000108518	ENSG00000132507	0.334841196244349	Inter-Cytoband	1212
ENSG00000175756	ENSG00000242485	0.334810768517445	Intra-Cytoband	1213
ENSG00000006744	ENSG00000170043	0.334749913063637	Inter-Cytoband	1214
ENSG00000087263	ENSG00000159461	0.334674568216066	Intra-Cytoband	1215
ENSG00000091317	ENSG00000144635	0.334673119276689	Intra-Cytoband	1216
ENSG00000141026	ENSG00000177302	0.334625304277269	Intra-Cytoband	1217
ENSG00000066279	ENSG00000175063	0.334610814883505	Trans	1218
ENSG00000100324	ENSG00000100335	0.334581836095978	Intra-Cytoband	1219
ENSG00000125304	ENSG00000130177	0.33452098064217	Inter-Cytoband	1220
ENSG00000015676	ENSG00000136271	0.334513735945288	Intra-Cytoband	1221
ENSG00000167721	ENSG00000167740	0.334303639735713	Inter-Cytoband	1222
ENSG00000120738	ENSG00000122877	0.334302190796337	Trans	1223
ENSG00000006744	ENSG00000132361	0.334228294888142	Inter-Cytoband	1224
ENSG00000074356	ENSG00000161920	0.334132664889301	Intra-Cytoband	1225
ENSG00000104613	ENSG00000147457	0.334126869131796	Intra-Cytoband	1226
ENSG00000141503	ENSG00000142507	0.334108032919903	Intra-Cytoband	1227
ENSG00000152223	ENSG00000152234	0.333995015648545	Intra-Cytoband	1228
ENSG00000104756	ENSG00000221914	0.333895038831575	Intra-Cytoband	1229
ENSG00000169398	ENSG00000180900	0.333863162165295	Intra-Cytoband	1230
ENSG00000104756	ENSG00000198791	0.333854468529037	Inter-Cytoband	1231
ENSG00000091157	ENSG00000141627	0.33373710443955	Inter-Cytoband	1232
ENSG00000134255	ENSG00000156171	0.333712472470152	Intra-Cytoband	1233
ENSG00000104290	ENSG00000214050	0.33358931262316	Intra-Cytoband	1234
ENSG00000100083	ENSG00000100324	0.333380665352962	Intra-Cytoband	1235
ENSG00000141499	ENSG00000167721	0.333345890807929	Inter-Cytoband	1236
ENSG00000133028	ENSG00000170037	0.333314014141648	Intra-Cytoband	1237
ENSG00000065000	ENSG00000182087	0.333235771415324	Intra-Cytoband	1238
ENSG00000132383	ENSG00000141456	0.333179262779645	Inter-Cytoband	1239
ENSG00000135451	ENSG00000183856	0.333124203083343	Trans	1240
ENSG00000152242	ENSG00000172466	0.332930045206909	Inter-Cytoband	1241
ENSG00000006744	ENSG00000108963	0.33290541323751	Inter-Cytoband	1242
ENSG00000160972	ENSG00000180900	0.332902515358757	Intra-Cytoband	1243
ENSG00000276293	ENSG00000277791	0.332896719601252	Intra-Cytoband	1244
ENSG00000072849	ENSG00000108963	0.332832966268691	Inter-Cytoband	1245
ENSG00000233822	ENSG00000276180	0.332798191723658	Intra-Cytoband	1246
ENSG00000034152	ENSG00000178307	0.332754723542367	Intra-Cytoband	1247
ENSG00000074356	ENSG00000141503	0.332718500057958	Intra-Cytoband	1248
ENSG00000108953	ENSG00000186532	0.332537382635911	Intra-Cytoband	1249
ENSG00000104626	ENSG00000147316	0.332496812333372	Intra-Cytoband	1250
ENSG00000129451	ENSG00000167759	0.332335980062594	Intra-Cytoband	1251
ENSG00000170037	ENSG00000213859	0.332250492639388	Intra-Cytoband	1252
ENSG00000147457	ENSG00000173273	0.332222962791237	Inter-Cytoband	1253
ENSG00000133028	ENSG00000170043	0.332220064912484	Intra-Cytoband	1254
ENSG00000152439	ENSG00000197128	0.332172249913064	Intra-Cytoband	1255
ENSG00000115286	ENSG00000127540	0.332094007186739	Intra-Cytoband	1256
ENSG00000129245	ENSG00000174231	0.332047641126695	Inter-Cytoband	1257
ENSG00000085415	ENSG00000101654	0.332007070824157	Intra-Cytoband	1258
ENSG00000092201	ENSG00000100823	0.33188970673467	Intra-Cytoband	1259
ENSG00000152439	ENSG00000178201	0.33184189173525	Intra-Cytoband	1260
ENSG00000105136	ENSG00000251369	0.331798423553958	Intra-Cytoband	1261
ENSG00000147457	ENSG00000158863	0.331794076735829	Intra-Cytoband	1262
ENSG00000153563	ENSG00000172116	0.331763649008925	Intra-Cytoband	1263
ENSG00000147439	ENSG00000155975	0.331730323403269	Inter-Cytoband	1264
ENSG00000133028	ENSG00000141456	0.331547757041845	Inter-Cytoband	1265
ENSG00000167721	ENSG00000170291	0.331544859163093	Inter-Cytoband	1266
ENSG00000172531	ENSG00000173020	0.331499942042425	Intra-Cytoband	1267
ENSG00000108651	ENSG00000178691	0.331485452648661	Intra-Cytoband	1268
ENSG00000174151	ENSG00000175970	0.331414454619219	Trans	1269
ENSG00000107796	ENSG00000130176	0.331370986437927	Trans	1270
ENSG00000152926	ENSG00000213462	0.331323171438507	Intra-Cytoband	1271
ENSG00000141736	ENSG00000141738	0.331134809319578	Intra-Cytoband	1272
ENSG00000064313	ENSG00000136986	0.33108989219891	Inter-Cytoband	1273
ENSG00000159352	ENSG00000163156	0.331049321896372	Intra-Cytoband	1274
ENSG00000134049	ENSG00000141627	0.331047872956996	Intra-Cytoband	1275
ENSG00000104679	ENSG00000241852	0.331047872956996	Intra-Cytoband	1276
ENSG00000075336	ENSG00000091164	0.331014547351339	Inter-Cytoband	1277
ENSG00000087191	ENSG00000198231	0.330959487655037	Intra-Cytoband	1278
ENSG00000105971	ENSG00000105974	0.330908774776863	Intra-Cytoband	1279
ENSG00000060069	ENSG00000122490	0.330863857656196	Intra-Cytoband	1280
ENSG00000104626	ENSG00000158863	0.330762431899849	Inter-Cytoband	1281
ENSG00000127804	ENSG00000177370	0.330688535991654	Intra-Cytoband	1282
ENSG00000120992	ENSG00000137547	0.330675495537267	Intra-Cytoband	1283
ENSG00000108523	ENSG00000167699	0.330647965689116	Inter-Cytoband	1284
ENSG00000141627	ENSG00000141644	0.330618986901588	Intra-Cytoband	1285
ENSG00000073605	ENSG00000172057	0.330572620841544	Intra-Cytoband	1286
ENSG00000091640	ENSG00000129255	0.330484235539585	Inter-Cytoband	1287
ENSG00000006744	ENSG00000132383	0.33027848614814	Inter-Cytoband	1288
ENSG00000091640	ENSG00000161920	0.330171264634288	Intra-Cytoband	1289
ENSG00000079974	ENSG00000100425	0.330150979483018	Intra-Cytoband	1290
ENSG00000168495	ENSG00000197217	0.330117653877362	Intra-Cytoband	1291
ENSG00000073169	ENSG00000170638	0.330104613422974	Intra-Cytoband	1292
ENSG00000133028	ENSG00000170291	0.330013330242263	Intra-Cytoband	1293
ENSG00000104679	ENSG00000173273	0.330013330242263	Inter-Cytoband	1294
ENSG00000104756	ENSG00000147459	0.329946679030949	Intra-Cytoband	1295
ENSG00000170310	ENSG00000171861	0.329929291758433	Inter-Cytoband	1296
ENSG00000179526	ENSG00000179950	0.329875681001507	Intra-Cytoband	1297
ENSG00000116489	ENSG00000155366	0.329813376608323	Intra-Cytoband	1298
ENSG00000172613	ENSG00000173120	0.329806131911441	Intra-Cytoband	1299
ENSG00000168522	ENSG00000168575	0.329774255245161	Intra-Cytoband	1300
ENSG00000145386	ENSG00000166851	0.329745276457633	Trans	1301
ENSG00000149308	ENSG00000166266	0.329685869943202	Intra-Cytoband	1302
ENSG00000006744	ENSG00000170037	0.329671380549438	Inter-Cytoband	1303
ENSG00000072134	ENSG00000083290	0.329572852671844	Intra-Cytoband	1304
ENSG00000091164	ENSG00000141428	0.329571403732468	Inter-Cytoband	1305
ENSG00000091640	ENSG00000167721	0.329571403732468	Inter-Cytoband	1306
ENSG00000102606	ENSG00000134905	0.329519241914918	Intra-Cytoband	1307
ENSG00000141030	ENSG00000161956	0.32944244812797	Inter-Cytoband	1308
ENSG00000069345	ENSG00000102910	0.329420714037325	Inter-Cytoband	1309
ENSG00000108523	ENSG00000170043	0.329309145705344	Inter-Cytoband	1310
ENSG00000141385	ENSG00000175354	0.329271473281558	Intra-Cytoband	1311
ENSG00000096872	ENSG00000137055	0.329187434797728	Intra-Cytoband	1312
ENSG00000141499	ENSG00000215041	0.32909470267764	Intra-Cytoband	1313
ENSG00000104671	ENSG00000147457	0.329090355859511	Inter-Cytoband	1314
ENSG00000078674	ENSG00000104763	0.328968644951895	Intra-Cytoband	1315
ENSG00000138642	ENSG00000163644	0.328901993740582	Intra-Cytoband	1316
ENSG00000176974	ENSG00000177302	0.328900544801206	Intra-Cytoband	1317
ENSG00000141456	ENSG00000177370	0.328891851164947	Inter-Cytoband	1318
ENSG00000083168	ENSG00000168522	0.328825199953634	Intra-Cytoband	1319
ENSG00000171953	ENSG00000176994	0.328793323287354	Intra-Cytoband	1320
ENSG00000108561	ENSG00000108963	0.328761446621073	Inter-Cytoband	1321
ENSG00000100028	ENSG00000138867	0.328758548742321	Intra-Cytoband	1322
ENSG00000141627	ENSG00000141759	0.328615103744059	Inter-Cytoband	1323
ENSG00000081019	ENSG00000163349	0.328548452532746	Intra-Cytoband	1324
ENSG00000007168	ENSG00000072849	0.328503535412078	Inter-Cytoband	1325
ENSG00000132507	ENSG00000177370	0.328399211776979	Inter-Cytoband	1326
ENSG00000139517	ENSG00000186184	0.32839486495885	Intra-Cytoband	1327
ENSG00000129197	ENSG00000132382	0.328297786020633	Intra-Cytoband	1328
ENSG00000006744	ENSG00000074755	0.328189115567405	Inter-Cytoband	1329
ENSG00000108559	ENSG00000174231	0.328165932537383	Inter-Cytoband	1330
ENSG00000158863	ENSG00000241852	0.328154341022372	Intra-Cytoband	1331
ENSG00000253731	ENSG00000262209	0.328139851628608	Intra-Cytoband	1332
ENSG00000168394	ENSG00000204264	0.328116668598586	Intra-Cytoband	1333
ENSG00000126216	ENSG00000139842	0.328060159962907	Intra-Cytoband	1334
ENSG00000130227	ENSG00000168476	0.327992059812217	Intra-Cytoband	1335
ENSG00000168476	ENSG00000173273	0.327992059812217	Inter-Cytoband	1336
ENSG00000133028	ENSG00000215041	0.327938449055292	Intra-Cytoband	1337
ENSG00000180573	ENSG00000187837	0.327857308450214	Intra-Cytoband	1338
ENSG00000102710	ENSG00000120685	0.327841370117074	Intra-Cytoband	1339
ENSG00000108557	ENSG00000177302	0.327812391329547	Intra-Cytoband	1340
ENSG00000152242	ENSG00000175387	0.32777906572389	Intra-Cytoband	1341
ENSG00000104671	ENSG00000173273	0.327744291178857	Inter-Cytoband	1342
ENSG00000159352	ENSG00000159377	0.327709516633824	Intra-Cytoband	1343
ENSG00000141499	ENSG00000170037	0.327625478149994	Intra-Cytoband	1344
ENSG00000108953	ENSG00000129235	0.327621131331865	Inter-Cytoband	1345
ENSG00000108953	ENSG00000129245	0.32759505042309	Inter-Cytoband	1346
ENSG00000074755	ENSG00000132382	0.327560275878057	Intra-Cytoband	1347
ENSG00000155975	ENSG00000197265	0.327455952242958	Inter-Cytoband	1348
ENSG00000147364	ENSG00000173273	0.327409586182914	Inter-Cytoband	1349
ENSG00000150459	ENSG00000173141	0.327402341486032	Intra-Cytoband	1350
ENSG00000132382	ENSG00000132388	0.327374811637881	Intra-Cytoband	1351
ENSG00000164124	ENSG00000164125	0.327267590124029	Intra-Cytoband	1352
ENSG00000132383	ENSG00000141499	0.327203836791469	Inter-Cytoband	1353
ENSG00000147535	ENSG00000187840	0.32717920482207	Intra-Cytoband	1354
ENSG00000100023	ENSG00000185651	0.327138634519532	Intra-Cytoband	1355
ENSG00000177951	ENSG00000177963	0.327135736640779	Intra-Cytoband	1356
ENSG00000168078	ENSG00000184661	0.32711545148951	Inter-Cytoband	1357
ENSG00000129197	ENSG00000167721	0.327027066187551	Inter-Cytoband	1358
ENSG00000198920	ENSG00000215041	0.326903906340559	Intra-Cytoband	1359
ENSG00000141456	ENSG00000174231	0.326873478613655	Inter-Cytoband	1360
ENSG00000106004	ENSG00000106006	0.326854642401762	Intra-Cytoband	1361
ENSG00000134905	ENSG00000198176	0.326774950736061	Intra-Cytoband	1362
ENSG00000099917	ENSG00000184436	0.326761910281674	Intra-Cytoband	1363
ENSG00000120451	ENSG00000151503	0.326750318766663	Intra-Cytoband	1364
ENSG00000102606	ENSG00000139842	0.326744523009157	Intra-Cytoband	1365
ENSG00000179526	ENSG00000185122	0.326738727251652	Intra-Cytoband	1366
ENSG00000066279	ENSG00000115163	0.326737278312275	Trans	1367
ENSG00000104660	ENSG00000197265	0.32671554422163	Intra-Cytoband	1368
ENSG00000088812	ENSG00000125901	0.326711197403501	Intra-Cytoband	1369
ENSG00000108523	ENSG00000171861	0.326651790889069	Inter-Cytoband	1370
ENSG00000172531	ENSG00000172830	0.326621363162165	Intra-Cytoband	1371
ENSG00000161956	ENSG00000167721	0.326561956647734	Inter-Cytoband	1372
ENSG00000100410	ENSG00000184983	0.326557609829605	Intra-Cytoband	1373
ENSG00000072778	ENSG00000142507	0.326527182102701	Inter-Cytoband	1374
ENSG00000177675	ENSG00000215009	0.326362003013794	Intra-Cytoband	1375
ENSG00000159842	ENSG00000186532	0.326353309377536	Intra-Cytoband	1376
ENSG00000091157	ENSG00000152223	0.326321432711255	Inter-Cytoband	1377
ENSG00000108523	ENSG00000177370	0.326314188014373	Inter-Cytoband	1378
ENSG00000100739	ENSG00000168398	0.326227251651791	Intra-Cytoband	1379
ENSG00000132382	ENSG00000198920	0.326172191955489	Inter-Cytoband	1380
ENSG00000166428	ENSG00000168329	0.326162049379854	Trans	1381
ENSG00000095139	ENSG00000172269	0.326134519531703	Intra-Cytoband	1382
ENSG00000141380	ENSG00000172466	0.326057725744755	Inter-Cytoband	1383
ENSG00000175063	ENSG00000183856	0.325967891503419	Trans	1384
ENSG00000133114	ENSG00000188342	0.325917178625246	Intra-Cytoband	1385
ENSG00000091164	ENSG00000141644	0.325843282717051	Inter-Cytoband	1386
ENSG00000132510	ENSG00000170043	0.325843282717051	Intra-Cytoband	1387
ENSG00000110717	ENSG00000172531	0.325824446505158	Intra-Cytoband	1388
